simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=20,via=20,metric=1,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=8,via=20,metric=896,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=5,via=20,metric=13,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=16,via=16,metric=865,validUntil=1408.7534487601,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=17,via=20,metric=2,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=14,via=20,metric=894,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=13,via=20,metric=895,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=9,via=20,metric=895,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=6,via=20,metric=898,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=3,via=20,metric=895,validUntil=1413.3196841997,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=18,via=18,metric=1,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=15,via=18,metric=2,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=12,via=18,metric=4,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=11,via=18,metric=5,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=10,via=18,metric=6,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=7,via=18,metric=7,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
simTime=813.3196841997,event=routing_packet_processed,nodeId=19,metricType=ETX,tableSize=17,id=0,via=18,metric=3,validUntil=1412.4607903755,sf=,priMetric=,secMetric=
