simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=0,via=0,metric=1,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=13,via=0,metric=2,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=3,via=0,metric=3,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=5,via=0,metric=10,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=11,via=0,metric=3,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=10,via=0,metric=4,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=8,via=0,metric=4,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=16,via=16,metric=1,validUntil=1402.7886488287,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=17,via=16,metric=2,validUntil=1402.7886488287,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=14,via=0,metric=3,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=9,via=0,metric=4,validUntil=1405.099271973,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=6,via=12,metric=903,validUntil=1411.8454745807,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=18,via=18,metric=874,validUntil=1412.4607903392,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=20,via=18,metric=1758,validUntil=1412.4607903392,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=19,via=18,metric=1757,validUntil=1412.4607903392,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=12,via=18,metric=877,validUntil=1412.4607903392,sf=,priMetric=,secMetric=
simTime=812.4607903392,event=routing_packet_processed,nodeId=15,metricType=ETX,tableSize=17,id=7,via=18,metric=880,validUntil=1412.4607903392,sf=,priMetric=,secMetric=
